Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
SLC34A3	gene	SLC34A3	NHS GMS;Expert Review Green;Expert;Radboud University Medical Center, Nijmegen;UKGTN	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Hypophosphatemic rickets with hypercalciuria, OMIM:241530;HHRH;hereditary hypophosphatemic rickets with hypercalciuria, MONDO:0009431				25296721;26543054;24924704;24700880;16358214;27939817;24700880;17968493		False	3	100;0;0	18.1	False		ENSG00000198569	ENSG00000198569	HGNC:20305													
SLC3A1	gene	SLC3A1	Expert Review Green;Eligibility statement prior genetic testing;Expert	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Cystinuria 220100						False	3	100;0;0	18.1	True		ENSG00000138079	ENSG00000138079	HGNC:11025													
SLC3A1	gene	SLC3A1	Expert Review Green;Other	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Cystinuria 220100						False	3	0;0;0	18.1	False		ENSG00000138079	ENSG00000138079	HGNC:11025													
SLC4A1	gene	SLC4A1	NHS GMS;Expert Review Green;Eligibility statement prior genetic testing;Expert;Radboud University Medical Center, Nijmegen;Illumina TruGenome Clinical Sequencing Services;UKGTN	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Distal Renal Tubular Acidosis, Dominant;Ovalocytosis;Distal renal tubular acidosis;Renal tubular acidosis, distal, AD,179800;Renal tubular acidosis, distal, AR, 611590;Cryohydrocytosis, 185020;Ovalocystois, SA type 166900;Spherocytoisis type 4, 612653;various blood group associations.				9312167;9600966		False	3	100;0;0	18.1	True		ENSG00000004939	ENSG00000004939	HGNC:11027													
SLC4A1	gene	SLC4A1	Expert Review Green;Eligibility statement prior genetic testing;Expert	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	distal renal tubular acidosis;Renal tubular acidosis, distal, AD, 179800;Renal tubular acidosis, distal, AR 611590						False	3	0;0;0	18.1	True		ENSG00000004939	ENSG00000004939	HGNC:11027													
SLC4A4	gene	SLC4A4	NHS GMS;Expert Review Green;Expert;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Renal tubular acidosis, proximal, with ocular abnormalities, 604278;Proximal Renal Tubular Acidosis with Ocular Abnormalities;Proximal Renal Tubular Acidosis with Ocular Abnormalities (recessive). 				10545938		False	3	100;0;0	18.1	True		ENSG00000080493	ENSG00000080493	HGNC:11030													
SLC5A2	gene	SLC5A2	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Renal glucosuria, 233100				12436245;21165652;26376857		False	3	100;0;0	18.1	False		ENSG00000140675	ENSG00000140675	HGNC:11037													
SLC7A9	gene	SLC7A9	Expert Review Green;Other	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Cystinuria 220100						False	3	0;0;0	18.1	False		ENSG00000021488	ENSG00000021488	HGNC:11067													
SLC7A9	gene	SLC7A9	Expert Review Green;Eligibility statement prior genetic testing;Expert	Renal superpanel - broad		Renal and urinary tract disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Cystinuria 220100						False	3	100;0;0	18.1	True		ENSG00000021488	ENSG00000021488	HGNC:11067													
SMARCAL1	gene	SMARCAL1	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Schimke immunoosseous dysplasia 242900						False	3	0;100;0	18.1	False		ENSG00000138375	ENSG00000138375	HGNC:11102													
SMARCAL1	gene	SMARCAL1	NHS GMS;Expert Review Green;Eligibility statement prior genetic testing	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Schimke immunoosseous dysplasia #242900				11799392;24589093		False	3	100;0;0	18.1	True		ENSG00000138375	ENSG00000138375	HGNC:11102													
SMARCAL1	gene	SMARCAL1	Expert Review Green;Emory Genetics Laboratory;Radboud University Medical Center, Nijmegen;UKGTN;Illumina TruGenome Clinical Sequencing Services;Eligibility statement prior genetic testing	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Schimke immunoosseous dysplasia 242900						False	3	0;0;0	18.1	False		ENSG00000138375	ENSG00000138375	HGNC:11102													
STRA6	gene	STRA6	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	"Microphthalmia, syndromic 9, MIM#	601186"				26373900;17503335		False	3	100;0;0	18.1	False		ENSG00000137868	ENSG00000137868	HGNC:30650													
STRADA	gene	STRADA	Expert Review Green;Other	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Polyhydramnios, megalencephaly, and symptomatic epilepsy, 611087				27170158;17522105;28688840		False	3	50;0;50	18.1	False		ENSG00000266173	ENSG00000266173	HGNC:30172													
TBC1D1	gene	TBC1D1	Expert Review Green;Literature	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	CAKUT				PMID: 26572137		False	3	100;0;0	18.1	False		ENSG00000065882	ENSG00000065882	HGNC:11578													
TBC1D8B	gene	TBC1D8B	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Nephrotic syndrome, type 20, OMIM:301028				30661770		False	3	50;50;0	18.1	False		ENSG00000133138	ENSG00000133138	HGNC:24715													
TBC1D8B	gene	TBC1D8B	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Nephrotic syndrome, type 20, OMIM:301028				30661770		False	3	100;0;0	18.1	False		ENSG00000133138	ENSG00000133138	HGNC:24715													
TBX18	gene	TBX18	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	CAKUT;Renal cysts and diabetes;glomerulocystic kidney disease;hypomagneseamia;Congenital anomalies of kidney and urinary tract 2, 143400				26235987		False	3	67;0;33	18.1	False		ENSG00000112837	ENSG00000112837	HGNC:11595													
TBX18	gene	TBX18	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Congenital anomalies of kidney and urinary tract 2 143400						False	3	0;0;0	18.1	False		ENSG00000112837	ENSG00000112837	HGNC:11595													
TBX18	gene	TBX18	Expert Review Green;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Congenital anomalies of kidney and urinary tract 2 143400						False	3	50;25;25	18.1	False		ENSG00000112837	ENSG00000112837	HGNC:11595													
TCTN1	gene	TCTN1	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliopathy genes associated with cystic kidney disease;Joubert syndrome 13 614173						False	3	0;100;0	18.1	False		ENSG00000204852	ENSG00000204852	HGNC:26113													
TCTN1	gene	TCTN1	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome				20301500;22693042;26489806;21725307;26477546;28631893		False	3	100;0;0	18.1	False		ENSG00000204852	ENSG00000204852	HGNC:26113													
TCTN2	gene	TCTN2	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome;Joubert syndrome, Meckel-Gruber syndrome;Joubert syndrome 24				21565611;25118024		False	3	50;50;0	18.1	False		ENSG00000168778	ENSG00000168778	HGNC:25774													
TCTN2	gene	TCTN2	Orphanet;Expert Review Green;Expert list;Other	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome;Joubert syndrome 24;Joubert syndrome, Meckel-Gruber syndrome				25118024;21565611		False	3	100;0;0	18.1	False		ENSG00000168778	ENSG00000168778	HGNC:25774													
TCTN3	gene	TCTN3	Expert Review Green;Expert list;Other	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Orofaciodigital syndrome IV;Joubert syndrome 18;Meckel-Gruber;Mohr-Majewski syndrome				25118024;22883145		False	3	100;0;0	18.1	False		ENSG00000119977	ENSG00000119977	HGNC:24519													
TCTN3	gene	TCTN3	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliopathy genes associated with cystic kidney disease;Joubert syndrome 18 614815				22883145		False	3	50;50;0	18.1	False		ENSG00000119977	ENSG00000119977	HGNC:24519													
TFAP2A	gene	TFAP2A	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Branchiooculofacial syndrome, MIM#	113620"				21204207;31160420		False	3	100;0;0	18.1	False		ENSG00000137203	ENSG00000137203	HGNC:11742													
TMEM107	gene	TMEM107	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	?Joubert syndrome 29 617562;Meckel syndrome 13 617562;Orofaciodigital syndrome XVI 617563				22698544;26123494;26518474;26595381		False	3	50;50;0	18.1	False		ENSG00000179029	ENSG00000179029	HGNC:28128													
TMEM107	gene	TMEM107	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 13 617562;?Joubert syndrome 29 617562;Orofaciodigital syndrome XVI 617563				26518474;26123494;22698544;26595381		False	3	0;0;0	18.1	False		ENSG00000179029	ENSG00000179029	HGNC:28128													
TMEM138	gene	TMEM138	Orphanet;Expert Review Green;Expert list;Other	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome with oculorenal defect;Joubert syndrome 16				22282472		False	3	100;0;0	18.1	False		ENSG00000149483	ENSG00000149483	HGNC:26944													
TMEM138	gene	TMEM138	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliopathy genes associated with cystic kidney disease;Joubert syndrome 16 614465				22282472		False	3	50;50;0	18.1	False		ENSG00000149483	ENSG00000149483	HGNC:26944													
TMEM216	gene	TMEM216	Orphanet;Expert Review Green;Expert list;Other	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome: Meckel-Gruber syndrome;Joubert syndrome with oculorenal defect;Meckel syndrome;Joubert syndrome 2				22282472;20036350;20512146		False	3	100;0;0	18.1	False		ENSG00000187049	ENSG00000187049	HGNC:25018													
TMEM216	gene	TMEM216	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliopathy genes associated with cystic kidney disease;Joubert syndrome 2 608091;Meckel syndrome 2 603194				20512146		False	3	50;50;0	18.1	False		ENSG00000187049	ENSG00000187049	HGNC:25018													
TMEM231	gene	TMEM231	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliopathy genes associated with cystic kidney disease;Joubert syndrome 20 614970;Meckel syndrome 11 615397				23012439;23349226		False	3	50;50;0	18.1	False		ENSG00000205084	ENSG00000205084	HGNC:37234													
TMEM231	gene	TMEM231	Expert Review Green;Orphanet;Radboud University Medical Center, Nijmegen;Expert list;Other;Emory Genetics Laboratory	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome;Joubert syndrome 20;Joubert syndrome with oculorenal defect;Joubert syndrome 20, 614970;Meckel syndrome 11, 615397						False	3	0;0;0	18.1	False		ENSG00000205084	ENSG00000205084	HGNC:37234													
TMEM237	gene	TMEM237	Orphanet;Expert Review Green;Expert list;Other	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Joubert syndrome with oculorenal defect;Joubert syndrome 14				22152675;20301500		False	3	100;0;0	18.1	False		ENSG00000155755	ENSG00000155755	HGNC:14432													
TMEM237	gene	TMEM237	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliopathy genes associated with cystic kidney disease;Joubert syndrome 14 614424				22152675		False	3	50;50;0	18.1	False		ENSG00000155755	ENSG00000155755	HGNC:14432													
TMEM260	gene	TMEM260	Expert Review Green;PAGE DD-Gene2Phenotype	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Structural heart defects and renal anomalies syndrome, OMIM:617478;Structural heart defects and renal anomalies syndrome, MONDO:0044321				28318500;34612517		False	3	25;75;0	18.1	False		ENSG00000070269	ENSG00000070269	HGNC:20185													
TMEM67	gene	TMEM67	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;Emory Genetics Laboratory;Expert	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	COACH syndrome 216360;Joubert syndrome 6 610688;Meckel syndrome 3 607361;Nephronophthisis 11 613550;{Bardet-Biedl syndrome 14, modifier of} 615991						False	3	0;0;0	18.1	False		ENSG00000164953	ENSG00000164953	HGNC:28396													
TMEM67	gene	TMEM67	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 6 610688;Nephronophthisis 11  613550;Meckel syndrome 3 607361;Ciliopathy genes associated with cystic kidney disease;{Bardet-Biedl syndrome 14, modifier of} 615991;COACH syndrome 216360				{Bardet-Biedl syndrome 14, modifier of};613550		False	3	50;50;0	18.1	False		ENSG00000164953	ENSG00000164953	HGNC:28396													
TMEM67	gene	TMEM67	Orphanet;Eligibility statement prior genetic testing;Expert list;Expert Review Green;Other	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;nephronophthisis;COACH syndrome;Joubert syndrome 6;?Bardet-Biedl syndrome?;Senior-Boichis syndrome;613550;607361;Meckel-Gruber syndrome;Meckel syndrome;610688;Nephronophthisis 11;216360				PMID: 16415887;PMID: 17160906;PMID: 19058225;PMID: 19508969;PMID: 20607301;PMID: 18327255		False	3	67;0;33	18.1	False		ENSG00000164953	ENSG00000164953	HGNC:28396													
TMEM67	gene	TMEM67	NHS GMS;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	?RHYNS syndrome MIM 602152;COACH syndrome 216360 AR 3;{Bardet-Biedl syndrome 14, modifier of} MIM 615991;?RHYNS syndrome 602152 AR 3;COACH syndrome, MIM 216306;Joubert syndrome 6, MIM 610688;Nephronopthisis 11 MIM 613550;Meckel syndrome 3, MIM 607361						False	3	100;0;0	18.1	False		ENSG00000164953	ENSG00000164953	HGNC:28396													
TMEM67	gene	TMEM67	Expert Review Green;Expert	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliopathy genes associated with cystic kidney disease						False	3	100;0;0	18.1	True		ENSG00000164953	ENSG00000164953	HGNC:28396													
TNS2	gene	TNS2	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	nephrotic syndrome				29773874		False	3	100;0;0	18.1	False		ENSG00000111077	ENSG00000111077	HGNC:19737													
TNS2	gene	TNS2	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	nephrotic syndrome				29773874		False	3	50;50;0	18.1	False		ENSG00000111077	ENSG00000111077	HGNC:19737													
TP53RK	gene	TP53RK	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Galloway-Mowat syndrome 4 #617730				28805828		False	3	50;50;0	18.1	False		ENSG00000172315	ENSG00000172315	HGNC:16197													
TP53RK	gene	TP53RK	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Galloway-Mowat syndrome 4 #617730				28805828		False	3	100;0;0	18.1	False		ENSG00000172315	ENSG00000172315	HGNC:16197													
TPRKB	gene	TPRKB	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Galloway-Mowat syndrome 5, OMIM:617731				28805828;30053862		False	3	50;50;0	18.1	False		ENSG00000144034	ENSG00000144034	HGNC:24259													
TRAF3IP1	gene	TRAF3IP1	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Senior-Loken syndrome 9 616629				26487268		False	3	50;50;0	18.1	False		ENSG00000204104	ENSG00000204104	HGNC:17861													
TRAF3IP1	gene	TRAF3IP1	Expert Review Green;Orphanet	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Senior-Loken syndrome 9 616629				26487268		False	3	100;0;0	18.1	False		ENSG00000204104	ENSG00000204104	HGNC:17861													
TRAP1	gene	TRAP1	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	CAKUT;VACTERL 192350				24152966		False	3	50;50;0	18.1	False		ENSG00000126602	ENSG00000126602	HGNC:16264													
TRAP1	gene	TRAP1	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	CAKUT;VACTERL 192350				24152966		False	3	0;0;0	18.1	False		ENSG00000126602	ENSG00000126602	HGNC:16264													
TRAP1	gene	TRAP1	Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal					PMID: 24152966 - recessive mutations reported in 2 families with CAKUT, and 3 families with VACTERL.		False	3	100;0;0	18.1	True		ENSG00000126602	ENSG00000126602	HGNC:16264													
TRIM8	gene	TRIM8	Expert Review Green;Literature	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	nephrotic syndrome;epilepsy;Focal segmental glomerulosclerosis and neurodevelopmental syndrome, OMIM:619428				33508234;32531461;32193649;33508234		False	3	100;0;0	18.1	False	Other	ENSG00000171206	ENSG00000171206	HGNC:15579													
TRIM8	gene	TRIM8	Expert Review Green;Literature	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	nephrotic syndrome;epilepsy;Focal segmental glomerulosclerosis and neurodevelopmental syndrome, OMIM:619428				33508234;32531461;32193649;33508234		False	3	100;0;0	18.1	False	Other	ENSG00000171206	ENSG00000171206	HGNC:15579													
TRIM8	gene	TRIM8	Expert Review Green;Literature	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	nephrotic syndrome;epilepsy;Focal segmental glomerulosclerosis and neurodevelopmental syndrome, OMIM:619428				33508234;32531461;32193649;33508234		False	3	100;0;0	18.1	False	Other	ENSG00000171206	ENSG00000171206	HGNC:15579													
TRPC6	gene	TRPC6	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory;UKGTN;Radboud University Medical Center, Nijmegen;Eligibility statement prior genetic testing	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Glomerulosclerosis, focal segmental, 2 603965						False	3	0;0;0	18.1	False		ENSG00000137672	ENSG00000137672	HGNC:12338													
TRPC6	gene	TRPC6	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Glomerulosclerosis, focal segmental, 2 603965						False	3	0;100;0	18.1	False		ENSG00000137672	ENSG00000137672	HGNC:12338													
TRPC6	gene	TRPC6	NHS GMS;Expert Review Green;Eligibility statement prior genetic testing	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Glomerulosclerosis, focal segmental, 2 #603652;Proteinuria;FSGS;kidney failure;Familial and sporadic SRNS (adult)				15879175		False	3	100;0;0	18.1	True		ENSG00000137672	ENSG00000137672	HGNC:12338													
TRPM6	gene	TRPM6	Expert Review Green;NHS GMS;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hypomagnesemia 1, intestinal, 602014				12032568;12032570;23942199		False	3	100;0;0	18.1	False		ENSG00000119121	ENSG00000119121	HGNC:17995													
TSC1	gene	TSC1	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Tuberous sclerosis-1 191100				9242607		False	3	50;50;0	18.1	False		ENSG00000165699	ENSG00000165699	HGNC:12362													
TSC1	gene	TSC1	Expert Review Green;Expert	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted					9242607		False	3	100;0;0	18.1	True		ENSG00000165699	ENSG00000165699	HGNC:12362													
TSC1	gene	TSC1	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;Emory Genetics Laboratory;UKGTN;Expert	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Tuberous sclerosis-1 191100						False	3	0;0;0	18.1	False		ENSG00000165699	ENSG00000165699	HGNC:12362													
TSC2	gene	TSC2	Expert Review Green;Emory Genetics Laboratory;UKGTN;Radboud University Medical Center, Nijmegen;Illumina TruGenome Clinical Sequencing Services;Expert	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Tuberous sclerosis-2 613254				 		False	3	0;0;0	18.1	False		ENSG00000103197	ENSG00000103197	HGNC:12363													
TSC2	gene	TSC2	Expert Review Green;Expert	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown					 		False	3	100;0;0	18.1	True		ENSG00000103197	ENSG00000103197	HGNC:12363													
TSC2	gene	TSC2	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Tuberous sclerosis-2 613254						False	3	50;50;0	18.1	False		ENSG00000103197	ENSG00000103197	HGNC:12363													
TTC21B	gene	TTC21B	Expert Review Green;UKGTN;Emory Genetics Laboratory;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;Expert	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 12 613820						False	3	0;0;0	18.1	False		ENSG00000123607	ENSG00000123607	HGNC:25660													
TTC21B	gene	TTC21B	NHS GMS;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 12 613820;Ciliopathy genes associated with cystic kidney disease						False	3	50;50;0	18.1	False		ENSG00000123607	ENSG00000123607	HGNC:25660													
TTC21B	gene	TTC21B	Expert Review Green;Expert	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliopathy genes associated with cystic kidney disease						False	3	100;0;0	18.1	True		ENSG00000123607	ENSG00000123607	HGNC:25660													
TTC21B	gene	TTC21B	NHS GMS;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronopthisis 12, OMIM:613820				21258341;26940125;34957165;34805047;35289079		False	3	100;0;0	18.1	False		ENSG00000123607	ENSG00000123607	HGNC:25660													
TTC21B	gene	TTC21B	Expert Review Green;Orphanet;UKGTN;Expert list;Other;Emory Genetics Laboratory	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 12, 613820;Short-rib thoracic dysplasia 4 with or without polydactyly;Jeune syndrome;Short-rib thoracic dysplasia 4 with or without polydactyly, 613819;Nephronophthisis				21258341;27515926 (functional study in C. elegans);21068128;24876116 (Focal segmental glomerulosclerosis)		False	3	100;0;0	18.1	False		ENSG00000123607	ENSG00000123607	HGNC:25660													
TTC21B	gene	TTC21B	Expert Review Green;Expert Review	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Hypertension;focal segmental glomerulosclerosis;nephronopthisis;myopia;Nephronophthisis 12, OMIM:613820				24876116;26940125;34957165;34805047;35289079		False	3	100;0;0	18.1	False		ENSG00000123607	ENSG00000123607	HGNC:25660													
TTC8	gene	TTC8	Eligibility statement prior genetic testing;Expert list;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Bardet Biedl syndrome 8				14520415		False	3	100;0;0	18.1	False		ENSG00000165533	ENSG00000165533	HGNC:20087													
TTC8	gene	TTC8	Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliopathy genes associated with cystic kidney disease;Bardet-Biedl syndrome 8 615985				16308660;19402160		False	3	0;50;50	18.1	False		ENSG00000165533	ENSG00000165533	HGNC:20087													
TTR	gene	TTR	NHS GMS;Expert Review Green	Renal superpanel - broad		Renal and urinary tract disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Amyloidosis, hereditary, transthyretin-related 105210				30328212;14640030;30878017;31131842;31118583;31111153;30120737		False	3	100;0;0	18.1	False		ENSG00000118271	ENSG00000118271	HGNC:12405													
TXNDC15	gene	TXNDC15	Expert Review Green;NHS GMS	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	MGS;Meckel-Gruber syndrome				27894351		False	3	50;50;0	18.1	False		ENSG00000113621	ENSG00000113621	HGNC:20652													
TXNDC15	gene	TXNDC15	Expert Review Green;Expert list;Expert Review Green;Expert list	Renal superpanel - broad		Renal and urinary tract disorders	BIALLELIC, autosomal or pseudoautosomal	MGS;Meckel-Gruber syndrome				27894351		False	3	0;100;0	18.1	False		ENSG00000113621	ENSG00000113621	HGNC:20652													
